question_id,category,complexity,retrieval_k,retrieved_exemplar_ids,generated_cypher,CV,ES,EM,VM_F1_strict,VM_F1_tolerant,RMEM_strict,RMEM_tolerant,generation_latency,execution_status,execution_error,gold_has_validity_filter,reference_ok
q196,comparative,complex,1,JP27,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Nagasaki Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2025'  // Assuming tid contains the year information in a format like 'YYYYMMDDHH'
WITH s.stationname_en AS station,
     s.stationtype_en AS type,
     avg(p.pm25) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN station, type, round(avg_pm25, 2) AS avg_pm25
LIMIT 10",1.0,0.0,0.0,0.0,0.0,0,0,39.184,execution_failure,Timeout: exceeded 30s,1,1
q197,comparative,medium,1,JP06,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Yamagata Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2024' // Assuming tid contains the year information in a format like 'YYYYMMDDHH'
WITH s.stationtype_en AS station_type, avg(p.pm25) AS avg_pm25
RETURN station_type, round(avg_pm25, 2) AS avg_pm25
ORDER BY avg_pm25 DESC
However, the `tid` property in your schema is not explicitly defined to contain year information directly. If `tid` does not contain the year information, you should use the `year` property from the `ObservationTime` node instead:

MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Yamagata Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND t.year = 2024
WITH s.stationtype_en AS station_type, avg(p.pm25) AS avg_pm25
RETURN station_type, round(avg_pm25, 2) AS avg_pm25
ORDER BY avg_pm25 DESC",0.0,0.0,0.0,0.0,0.0,0,0,22.439,execution_failure,"SyntaxError: {neo4j_code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'However': expected ',', 'ORDER",1,1
q198,comparative,medium,1,JP06,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Okinawa Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
  AND p.tid CONTAINS '2024'  // Assuming tid contains the year information in a format like 'YYYYMMDDHH'
WITH s.stationtype_en AS station_type, avg(p.pm25) AS avg_pm25
RETURN station_type, round(avg_pm25, 2) AS avg_pm25
ORDER BY avg_pm25 DESC",1.0,0.0,0.0,0.0,0.0,0,0,22.502,execution_failure,Timeout: exceeded 30s,1,1
q001,station_filtering,simple,3,JP28|JP06|JP05,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Yamaguchi Prefecture' AND s.stationtype_en = 'General Station'
RETURN s.stationname_en AS station_name, s.stationtype_en AS station_type",1.0,1.0,0.0,0.6667,0.6667,0,0,15.907,executed,,0,1
q002,station_filtering,complex,3,JP01|JP05|JP04,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Tottori Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
  AND (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime {season: 'Winter'})
WITH s.stationname_en AS station, s.stationtype_en AS type, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",0.0,0.0,0.0,0.0,0.0,0,0,21.302,execution_failure,SyntaxError: {neo4j_code: Neo.ClientError.Statement.SyntaxError} {message: PatternExpressions are not allowed to introdu,0,1
q003,station_filtering,complex,3,JP01|JP22|JP04,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Wakayama Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.8,0.8,0,0,19.363,executed,,0,1
q006,station_filtering,simple,3,JP28|JP13|JP06,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Akita Prefecture' AND s.stationtype_en = 'General Station'
RETURN s.stationname_en AS station_name,
       s.stationtype_en AS station_type,
       l.city_en AS city,
       l.street_en AS street",1.0,1.0,0.0,0.4,0.4,0,0,8.177,executed,,0,1
q007,station_filtering,complex,3,JP01|JP04|JP06,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Ibaraki Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
  AND (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime {season: 'Autumn'})
WITH s.stationname_en AS station, s.stationtype_en AS type, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",0.0,0.0,0.0,0.0,0.0,0,0,20.311,execution_failure,SyntaxError: {neo4j_code: Neo.ClientError.Statement.SyntaxError} {message: PatternExpressions are not allowed to introdu,0,1
q008,station_filtering,complex,3,JP01|JP27|JP04,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
-[:AT_LOCATION]-(t:ObservationTime)
WHERE l.prefecture_en = 'Fukushima Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
RETURN s.stationname_en AS station, s.stationtype_en AS type, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC",1.0,1.0,0.0,0.3265,0.3265,0,0,12.842,executed,,0,1
q009,station_filtering,medium,3,JP01|JP19|JP28,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Tokushima Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.5,0.5,0,0,12.849,executed,,0,1
q013,station_filtering,medium,3,JP01|JP19|JP06,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Hokkaido Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.4167,0.4167,0,0,12.874,executed,,0,1
q014,station_filtering,complex,3,JP01|JP04|JP06,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Hokkaido Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
  AND (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime {season: 'Autumn'})
WITH s.stationname_en AS station, s.stationtype_en AS type, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",0.0,0.0,0.0,0.0,0.0,0,0,23.119,execution_failure,SyntaxError: {neo4j_code: Neo.ClientError.Statement.SyntaxError} {message: PatternExpressions are not allowed to introdu,0,1
q015,station_filtering,complex,3,JP19|JP07|JP01,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Fukuoka Prefecture'
  AND t.season = 'Summer'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station,
     t.obsdate AS datetime,
     p.pm25 AS pm25,
     p.pm25_level AS level
ORDER BY station, datetime
RETURN DISTINCT station, pm25, level",1.0,1.0,0.0,0.0156,0.0156,0,0,24.046,executed,,0,1
q016,station_filtering,complex,3,JP01|JP04|JP05,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
      -[:AT_LOCATION]-(t:ObservationTime)
WHERE l.prefecture_en = 'Miyagi Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.2677,0.2677,0,0,14.0,executed,,0,1
q017,station_filtering,simple,3,JP28|JP06|JP27,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Chiba Prefecture' AND s.stationtype_en = 'General Station'
RETURN s.stationname_en AS station_name,
       s.stationtype_en AS station_type,
       l.city_en AS city,
       l.street_en AS street
ORDER BY station_name",1.0,1.0,0.0,0.3817,0.3817,0,0,8.376,executed,,0,1
q018,station_filtering,medium,3,JP01|JP19|JP16,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Ishikawa Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.4839,0.4839,0,0,13.282,executed,,0,1
q019,station_filtering,simple,3,JP28|JP07|JP27,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Toyama Prefecture'
RETURN count(s) AS station_count",1.0,1.0,0.0,1.0,1.0,1,1,6.513,executed,,0,1
q020,station_filtering,complex,3,JP01|JP27|JP19,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Fukushima Prefecture'
  AND t.season = 'Summer'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station,
     s.stationtype_en AS type,
     count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.3673,0.3673,0,0,15.752,executed,,0,1
q021,station_filtering,simple,3,JP06|JP28|JP02,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Tochigi Prefecture'
  AND s.stationtype_en = 'Roadside Station'
RETURN s.sid AS station_id,
       s.stationname_en AS station_name,
       s.stationtype_en AS station_type",1.0,1.0,0.0,0.5,0.5,0,0,8.393,executed,,0,1
q022,station_filtering,complex,3,JP01|JP05|JP27,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
-[:AT_LOCATION]-(t:ObservationTime)
WHERE l.prefecture_en = 'Mie Prefecture'
  AND t.season = 'Summer'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.3478,0.3478,0,0,21.547,executed,,0,1
q023,station_filtering,complex,3,JP01|JP27|JP19,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Tokushima Prefecture'
  AND t.season = 'Spring'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
RETURN s.stationname_en AS station,
       s.stationtype_en AS type,
       count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC",1.0,1.0,0.0,0.4,0.4,0,0,15.895,executed,,0,1
q024,station_filtering,complex,3,JP01|JP19|JP27,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Tokushima Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station,
     s.stationtype_en AS type,
     count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.5,0.5,0,0,15.155,executed,,0,1
q027,station_filtering,complex,3,JP01|JP04|JP22,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Nagano Prefecture'
  AND t.season = 'Spring'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.8,0.8,0,0,19.215,executed,,0,1
q028,station_filtering,simple,3,JP28|JP07|JP13,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Okayama Prefecture' AND s.stationtype_en = 'General Station'
RETURN s.stationname_en AS station,
       s.stationtype_en AS type,
       l.city_en AS city,
       l.lat AS lat,
       l.lon AS lon
ORDER BY s.stationname_en",1.0,1.0,0.0,0.3333,0.3333,0,0,9.133,executed,,0,1
q029,station_filtering,complex,3,JP01|JP04|JP05,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
      -[:AT_LOCATION]-(t:ObservationTime)
WHERE l.prefecture_en = 'Tochigi Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.381,0.381,0,0,14.139,executed,,0,1
q030,station_filtering,medium,3,JP01|JP16|JP19,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Mie Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.4444,0.4444,0,0,12.788,executed,,0,1
q032,station_filtering,simple,3,JP06|JP07|JP28,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Hiroshima Prefecture' AND s.stationtype_en = 'Roadside Station'
RETURN s.stationname_en AS station,
       s.stationtype_en AS type,
       l.city_en AS city,
       l.lat AS lat,
       l.lon AS lon
ORDER BY s.stationname_en",1.0,1.0,0.0,0.3333,0.3333,0,0,8.872,executed,,0,1
q034,station_filtering,complex,3,JP01|JP04|JP22,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Fukui Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
  AND t.season = 'Spring'
RETURN s.stationname_en AS station, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC",1.0,1.0,0.0,0.5,0.5,0,0,16.121,executed,,0,1
q035,station_filtering,complex,3,JP01|JP05|JP04,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Miyagi Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
  AND (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime {season: 'Winter'})
WITH s.stationname_en AS station, s.stationtype_en AS type, count(DISTINCT p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",0.0,0.0,0.0,0.0,0.0,0,0,21.155,execution_failure,SyntaxError: {neo4j_code: Neo.ClientError.Statement.SyntaxError} {message: PatternExpressions are not allowed to introdu,0,1
q036,station_filtering,medium,3,JP01|JP19|JP16,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Nagano Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.5,0.5,0,0,13.443,executed,,0,1
q038,station_filtering,complex,3,JP01|JP05|JP04,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
      -[:AT_LOCATION]-(t:ObservationTime)
WHERE l.prefecture_en = 'Niigata Prefecture'
  AND t.season = 'Autumn'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy', 'Slightly Unhealthy']
WITH s.stationname_en AS station, s.stationtype_en AS type, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, type, unhealthy_count",1.0,1.0,0.0,0.3571,0.3571,0,0,14.011,executed,,0,1
q039,station_filtering,medium,3,JP01|JP16|JP19,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Kochi Prefecture'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
WITH s.stationname_en AS station, count(p) AS unhealthy_count
ORDER BY unhealthy_count DESC
RETURN station, unhealthy_count",1.0,1.0,0.0,0.5,0.5,0,0,13.257,executed,,0,1
q040,station_filtering,simple,3,JP28|JP06|JP05,"MATCH (s:Station)-[:LOCATED_AT]->(l:Location)
WHERE l.prefecture_en = 'Hokkaido Prefecture' AND s.stationtype_en = 'General Station'
RETURN s.sid AS station_id,
       s.stationname_en AS station_name,
       s.stationtype_en AS station_type",1.0,1.0,0.0,0.5,0.5,0,0,7.785,executed,,0,1
q043,aggregate,medium,3,JP05|JP14|JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Akita Prefecture'
  AND t.season = 'Winter'
  AND t.year = 2024
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN round(avg(p.pm25), 2) AS avg_pm25",1.0,1.0,0.0,0.5,0.5,0,0,9.61,executed,,1,1
q044,aggregate,medium,3,JP05|JP14|JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Kumamoto Prefecture'
  AND t.season = 'Winter'
  AND t.year = 2022
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN round(avg(p.pm25), 2) AS avg_pm25",1.0,1.0,0.0,0.5,0.5,0,0,10.45,executed,,1,1
q045,aggregate,medium,3,JP05|JP14|JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Nagasaki Prefecture'
  AND t.year = 2021
  AND t.season = 'Winter'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.8,0.8,0,0,10.127,executed,,1,1
q046,aggregate,medium,3,JP02|JP14|JP05,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Oita Prefecture'
  AND t.year = 2019
  AND t.season = 'Summer'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.688,executed,,1,1
q047,aggregate,medium,3,JP17|JP16|JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Shizuoka Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH p.pm25_level AS level, count(p) AS cnt
ORDER BY level
RETURN level, cnt",1.0,1.0,0.0,0.8182,0.8182,0,0,19.681,executed,,0,1
q048,aggregate,medium,3,JP05|JP02|JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Shimane Prefecture'
  AND t.season = 'Winter'
  AND t.year = 2019
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.8,0.8,0,0,10.951,executed,,1,1
q049,aggregate,medium,3,JP05|JP02|JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Ibaraki Prefecture'
  AND t.season = 'Winter'
  AND t.year = 2019
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.8,0.8,0,0,9.581,executed,,1,1
q050,aggregate,medium,3,JP02|JP05|JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Mie Prefecture'
  AND t.season = 'Spring'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.876,executed,,1,1
q051,aggregate,medium,3,JP14|JP02|JP17,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Nagasaki Prefecture'
  AND t.year = 2023
  AND t.season = 'Spring'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.387,executed,,1,1
q052,aggregate,medium,3,JP05|JP14|JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Yamaguchi Prefecture'
  AND t.season = 'Winter'
  AND t.year = 2022
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN round(avg(p.pm25), 2) AS avg_pm25",1.0,1.0,0.0,0.5,0.5,0,0,9.886,executed,,1,1
q053,aggregate,medium,3,JP02|JP14|JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Shiga Prefecture'
  AND t.year = 2021
  AND t.season = 'Autumn'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.948,executed,,1,1
q055,aggregate,medium,3,JP02|JP05|JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Mie Prefecture'
  AND t.year = 2021
  AND t.season = 'Spring'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.752,executed,,1,1
q056,aggregate,medium,3,JP02|JP14|JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Saitama Prefecture'
  AND t.year = 2019
  AND t.season = 'Autumn'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.905,executed,,1,1
q057,aggregate,medium,3,JP07|JP14|JP19,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Fukuoka Prefecture'
  AND t.year = 2024
  AND t.season = 'Summer'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.8,0.8,0,0,10.349,executed,,1,1
